idx,topic,domain,layer,alpha,novice_base.n_words,novice_plusv.n_words,expert_base.n_words,expert_minusv.n_words,delta_novice_plusv_minus_base.n_words,delta_expert_minusv_minus_base.n_words,novice_base.fk_grade,novice_plusv.fk_grade,expert_base.fk_grade,expert_minusv.fk_grade,delta_novice_plusv_minus_base.fk_grade,delta_expert_minusv_minus_base.fk_grade,novice_base.fk_ease,novice_plusv.fk_ease,expert_base.fk_ease,expert_minusv.fk_ease,delta_novice_plusv_minus_base.fk_ease,delta_expert_minusv_minus_base.fk_ease,novice_base.jargon_rate,novice_plusv.jargon_rate,expert_base.jargon_rate,expert_minusv.jargon_rate,delta_novice_plusv_minus_base.jargon_rate,delta_expert_minusv_minus_base.jargon_rate,novice_base.definition_count,novice_plusv.definition_count,expert_base.definition_count,expert_minusv.definition_count,delta_novice_plusv_minus_base.definition_count,delta_expert_minusv_minus_base.definition_count,novice_base.example_count,novice_plusv.example_count,expert_base.example_count,expert_minusv.example_count,delta_novice_plusv_minus_base.example_count,delta_expert_minusv_minus_base.example_count,novice_base.bullet_count,novice_plusv.bullet_count,expert_base.bullet_count,expert_minusv.bullet_count,delta_novice_plusv_minus_base.bullet_count,delta_expert_minusv_minus_base.bullet_count,novice_base.math_symbol_rate,novice_plusv.math_symbol_rate,expert_base.math_symbol_rate,expert_minusv.math_symbol_rate,delta_novice_plusv_minus_base.math_symbol_rate,delta_expert_minusv_minus_base.math_symbol_rate
84,Temporal Logic in AI,AI Theory,20,1.0,174.0,170.0,184.0,173.0,-4.0,-11.0,9.607889546351085,10.082424242424242,14.171111111111113,12.808431372549023,0.4745346960731567,-1.3626797385620897,59.62407626561475,55.430303030303065,29.085000000000036,36.875718954248384,-4.1937732353116814,7.790718954248348,0.09523809523809523,0.1165644171779141,0.17415730337078653,0.21176470588235294,0.02132632193981887,0.03760740251156641,11.0,9.0,3.0,6.0,-2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Bias in Machine Learning,Data Ethics,20,1.0,188.0,188.0,167.0,167.0,0.0,0.0,14.727127659574474,14.727127659574474,13.667412008281573,13.227660455486543,0.0,-0.4397515527950304,31.33250000000001,31.33250000000001,28.93616287094548,32.0889579020014,0.0,3.1527950310559163,0.1497326203208556,0.1497326203208556,0.16875,0.1625,0.0,-0.0062500000000000056,4.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Time Series Forecasting,Data Science,20,1.0,151.0,154.0,163.0,147.0,3.0,-16.0,13.373534482758625,11.397368421052636,12.875150943396228,13.211798274717982,-1.9761660617059889,0.3366473313217533,20.702830459770126,35.909912280701775,31.073858490566067,22.523563370935648,15.207081820931649,-8.55029511963042,0.2535211267605634,0.22297297297297297,0.2389937106918239,0.291970802919708,-0.030548153787590404,0.052977092227884104,2.0,2.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,3.0,9.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Human-in-the-Loop Machine Learning,Collaborative AI,20,1.0,177.0,169.0,165.0,167.0,-8.0,2.0,13.331954545454547,13.392461077844313,13.617289308176101,13.96057971014493,0.06050653238976622,0.34329040196882943,30.82668181818184,28.789889221556905,25.75310377358494,26.83429951690823,-2.0367925966249345,1.081195743323292,0.1452513966480447,0.1724137931034483,0.189873417721519,0.15,0.02716239645540358,-0.039873417721519006,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Multi-modal Learning,Neuroscience-inspired AI,20,1.0,162.0,163.0,154.0,151.0,1.0,-3.0,15.249993710691825,17.2935881104034,17.04878787878788,16.35845744680851,2.0435943997115764,-0.690330431979369,14.047443396226441,2.1467232837933636,-3.8522727272727195,-1.291249999999991,-11.900720112433078,2.5610227272727286,0.24528301886792453,0.2929936305732484,0.31756756756756754,0.3194444444444444,0.04771061170532387,0.0018768768768768762,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Hyperparameter Optimization,Machine Learning,20,1.0,173.0,180.0,169.0,169.0,7.0,0.0,10.581395348837212,10.766883720930235,13.719503105590068,13.646211180124222,0.1854883720930225,-0.07329192546584551,44.72852713178298,38.29284496124032,18.75902532250359,19.284491161012937,-6.435682170542663,0.5254658385093478,0.10843373493975904,0.13450292397660818,0.23780487804878048,0.23780487804878048,0.02606918903684914,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Impacts of Climate Change on ML,Sustainable AI,20,1.0,181.0,178.0,159.0,159.0,-3.0,0.0,16.238750000000003,15.203994252873567,16.61508771929825,16.61508771929825,-1.034755747126436,0.0,18.0459216101695,24.796681034482788,6.021725146198861,6.021725146198861,6.750759424313287,0.0,0.2057142857142857,0.19653179190751446,0.29333333333333333,0.29333333333333333,-0.009182493806771247,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Interactive Machine Learning,User Interface Design,20,1.0,167.0,173.0,172.0,183.0,6.0,11.0,11.688472392638037,11.635336257309945,16.292804878048784,14.052700186219742,-0.05313613532809214,-2.2401046918290426,40.294180981595105,37.02388157894737,14.764085365853674,29.736045934202366,-3.270299402647737,14.971960568348692,0.15151515151515152,0.17964071856287425,0.23493975903614459,0.18435754189944134,0.028125567047722733,-0.050582217136703245,3.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,5.0,2.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Bioinformatics and AI,Healthcare,20,1.0,174.0,173.0,173.0,177.0,-1.0,4.0,15.13508045977012,14.416468733578565,16.492403100775196,16.44121212121213,-0.7186117261915541,-0.051190979563067174,17.542965517241385,19.715748817656333,10.859315245478058,12.017929292929296,2.172783300414949,1.1586140474512376,0.26900584795321636,0.2781065088757396,0.29239766081871343,0.2857142857142857,0.009100660922523263,-0.006683375104427736,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Natural Language Generation,Natural Language Processing,20,1.0,159.0,156.0,151.0,170.0,-3.0,19.0,14.102179487179487,12.014155844155848,14.835714285714289,11.767498655190963,-2.0880236430236394,-3.0682156305233264,28.68865384615387,33.86266233766236,9.477619047619044,38.05984400215172,5.174008491508488,28.582224954532677,0.24183006535947713,0.26143790849673204,0.2727272727272727,0.1590909090909091,0.019607843137254916,-0.11363636363636362,3.0,2.0,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,3.0,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Personalization Algorithms,Recommendation Systems,20,1.0,162.0,168.0,180.0,180.0,6.0,0.0,14.862727272727273,15.103888280394308,13.169771457592688,15.259288389513113,0.24116100766703497,2.089516931920425,14.41136363636366,13.653871851040549,29.625444388014216,20.887521847690408,-0.7574917853231113,-8.737922540323808,0.23225806451612904,0.23270440251572327,0.20108695652173914,0.21428571428571427,0.0004463379995942318,0.013198757763975139,2.0,2.0,5.0,2.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Neural Network Distillation,Machine Learning,20,1.0,175.0,179.0,172.0,180.0,4.0,8.0,10.18705780346821,10.2210861423221,11.918571428571429,13.705416666666668,0.034028338853890006,1.786845238095239,52.83966184971101,57.00887016229714,42.85976190476194,36.20863347457629,4.169208312586136,-6.651128430185651,0.07602339181286549,0.0625,0.13414634146341464,0.1638418079096045,-0.013523391812865493,0.029695466446189867,1.0,2.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Feature Attribution Techniques,Interpretability,20,1.0,159.0,160.0,142.0,142.0,1.0,0.0,13.584731182795704,13.508602150537637,13.804583333333337,13.891990740740741,-0.07612903225806633,0.08740740740740449,28.341541218638014,28.887347670250932,26.146875000000023,25.520208333333386,0.5458064516129184,-0.6266666666666367,0.2,0.2012987012987013,0.24475524475524477,0.24475524475524477,0.0012987012987012991,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0
97,Adversarial Robustness,Security in AI,20,1.0,172.0,171.0,155.0,154.0,-1.0,-1.0,14.782477810650889,14.85230029585799,17.24674668874172,17.60383333333333,0.06982248520710144,0.357086644591611,26.705551035502964,26.204959319526637,5.030517384105963,2.247750000000025,-0.5005917159763271,-2.782767384105938,0.19161676646706588,0.17058823529411765,0.2781456953642384,0.2980132450331126,-0.02102853117294823,0.019867549668874218,2.0,1.0,2.0,2.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Latent Space Interpolations,Generative Models,20,1.0,175.0,170.0,173.0,160.0,-5.0,-13.0,12.677285714285716,13.344195266272191,15.777558139534886,15.161153846153848,0.6669095519864747,-0.6164042933810379,35.342214285714306,29.492150887573985,20.239244186046534,21.096346153846184,-5.850063398140321,0.8571019677996503,0.1751412429378531,0.1952662721893491,0.23976608187134502,0.1935483870967742,0.020125029251496007,-0.04621769477457083,2.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,-1.0,-1.0,2.0,3.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Layer-wise Relevance Propagation,Interpretability,20,1.0,165.0,165.0,188.0,187.0,0.0,-1.0,11.772083333333335,11.624583333333334,13.97645161290323,13.506372007366487,-0.14750000000000085,-0.47007960553674266,42.32680555555558,43.38430555555556,31.66801075268819,34.048741559238806,1.0574999999999761,2.3807308065506163,0.15527950310559005,0.14906832298136646,0.21808510638297873,0.21978021978021978,-0.0062111801242235865,0.0016951133972410437,2.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0053475935828877
100,Hyperparameter Optimization,Machine Learning,20,1.0,166.0,166.0,173.0,170.0,0.0,-3.0,12.920144578313252,12.991228915662653,15.005964912280703,15.105349301397208,0.07108433734940078,0.09938438911650493,31.99804819277111,31.48840963855426,21.318421052631606,19.814284763805773,-0.5096385542168491,-1.5041362888258334,0.18072289156626506,0.18072289156626506,0.23976608187134502,0.25748502994011974,0.0,0.01771894806877472,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Causal Inference in AI,Statistics,20,1.0,182.0,180.0,167.0,167.0,-2.0,0.0,15.561846153846155,14.064040404040409,16.74567287784679,16.74567287784679,-1.497805749805746,0.0,15.90815384615388,23.37590909090912,6.866597653554209,6.866597653554209,7.467755244755239,0.0,0.23756906077348067,0.24157303370786518,0.2919254658385093,0.2919254658385093,0.004003972934384509,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Neuro-symbolic Learning,Artificial Intelligence,20,1.0,185.0,187.0,166.0,166.0,2.0,0.0,14.01310810810811,13.914764705882355,14.632616033755276,14.632616033755276,-0.09834340222575477,0.0,27.546148648648682,28.607441176470616,21.42244022503519,21.42244022503519,1.0612925278219336,0.0,0.20108695652173914,0.1989247311827957,0.22012578616352202,0.22012578616352202,-0.0021622253389434465,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Explaining Black-box Models,Interpretability,20,1.0,183.0,175.0,163.0,162.0,-8.0,-1.0,12.715956284153005,14.109904761904762,15.936550632911395,16.189864649681535,1.3939484777517563,0.2533140167701404,40.11142076502736,28.53431746031748,15.982420886075971,13.943650477706996,-11.57710330470988,-2.0387704083689755,0.16022099447513813,0.19318181818181818,0.2777777777777778,0.2777777777777778,0.03296082370668005,0.0,1.0,0.0,4.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Attention Mechanisms,Deep Learning,20,1.0,180.0,184.0,174.0,171.0,4.0,-3.0,12.466666666666669,13.901739130434787,14.756377649325628,14.709411764705884,1.435072463768119,-0.04696588461974471,41.305000000000035,36.35956521739132,23.50363519588953,19.882352941176492,-4.945434782608714,-3.621282254713037,0.15384615384615385,0.16666666666666666,0.26285714285714284,0.26011560693641617,0.012820512820512803,-0.0027415359207266787,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Data Drift Detection,Machine Learning Operations,20,1.0,179.0,182.0,165.0,165.0,3.0,0.0,12.93202979515829,11.86932067932068,12.657083333333333,12.657083333333333,-1.0627091158376096,0.0,37.77068280571075,39.434770229770265,35.98180555555558,35.98180555555558,1.6640874240595167,0.0,0.15254237288135594,0.13966480446927373,0.20987654320987653,0.2037037037037037,-0.012877568412082208,-0.006172839506172839,4.0,5.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Empirical Risk Minimization,Theoretical Foundations,20,1.0,174.0,174.0,174.0,176.0,0.0,2.0,11.1951828631139,11.127366771159874,11.82405202312139,13.715426300578034,-0.06781609195402538,1.891374277456645,42.972648902821334,43.458855799373055,41.103245664739916,35.24631864161853,0.486206896551721,-5.856927023121386,0.13218390804597702,0.13218390804597702,0.18128654970760233,0.23391812865497075,0.0,0.05263157894736842,5.0,5.0,11.0,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Generative Adversarial Networks (GANs) Explained,Machine Learning,20,1.0,173.0,172.0,178.0,182.0,-1.0,4.0,14.49546351084813,13.693307692307695,13.032781609195407,14.308888888888891,-0.8021558185404345,1.276107279693484,24.582656147271564,26.98919230769232,32.61537931034485,24.534999999999997,2.4065361604207567,-8.080379310344853,0.1893491124260355,0.21764705882352942,0.19653179190751446,0.19101123595505617,0.028297946397493917,-0.005520555952458289,4.0,1.0,6.0,4.0,-3.0,-2.0,1.0,0.0,0.0,0.0,-1.0,0.0,6.0,5.0,4.0,2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Memory Networks,Deep Learning,20,1.0,187.0,180.0,176.0,179.0,-7.0,3.0,13.278602150537633,12.617815642458101,13.43561904761905,13.51080202312139,-0.6607865080795321,0.0751829755023401,36.6712365591398,36.48102513966484,33.36860317460318,36.7133706647399,-0.1902114194749629,3.344767490136718,0.12972972972972974,0.13142857142857142,0.18023255813953487,0.13450292397660818,0.0016988416988416855,-0.04572963416292669,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,2.0,4.0,4.0,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Gradient Visualization,Interpretability,20,1.0,155.0,156.0,176.0,165.0,1.0,-11.0,13.784092664092665,13.618811121764143,14.069057017543862,12.914894514767933,-0.16528154232852188,-1.1541625027759288,33.89527027027029,35.3346979865772,32.265690789473695,33.73763009845291,1.4394277163069091,1.4719393089792163,0.16883116883116883,0.17532467532467533,0.18235294117647058,0.18471337579617833,0.006493506493506496,0.002360434619707752,1.0,1.0,3.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Federated Learning,Privacy in AI,20,1.0,179.0,176.0,175.0,183.0,-3.0,8.0,12.398437180796734,12.61864285714286,15.73886102403344,15.23767032967033,0.22020567634612576,-0.5011906943631104,34.993600612870296,30.56777380952383,10.3967868338558,18.232329670329705,-4.425826803346467,7.8355428364739055,0.12,0.13953488372093023,0.2342857142857143,0.21666666666666667,0.019534883720930235,-0.017619047619047618,5.0,3.0,4.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Multimodal Learning,Artificial Intelligence,20,1.0,180.0,181.0,157.0,159.0,1.0,2.0,15.000545977011495,15.52982142857143,14.051538918597743,15.484809384164226,0.5292754515599363,1.4332704655664834,26.25530172413795,22.68330357142858,19.09374331550805,9.141759530791774,-3.5719981527093694,-9.951983784716276,0.16666666666666666,0.1657142857142857,0.23225806451612904,0.25477707006369427,-0.0009523809523809545,0.022519005547565224,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Out-of-Distribution Detection,Machine Learning,20,1.0,161.0,161.0,171.0,171.0,0.0,0.0,11.673487179487182,11.597846153846156,13.316205621301776,13.176560650887573,-0.07564102564102626,-0.13964497041420287,39.154846153846165,39.69715384615387,37.21797707100592,38.2191605029586,0.5423076923077019,1.0011834319526827,0.17088607594936708,0.17834394904458598,0.21264367816091953,0.20689655172413793,0.007457873095218892,-0.005747126436781602,1.0,2.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Explainability in Reinforcement Learning,Reinforcement Learning,20,1.0,171.0,185.0,173.0,174.0,14.0,1.0,13.44800438596491,12.163378378378379,12.934279069767445,13.460423892100195,-1.2846260075865317,0.5261448223327498,36.71832236842107,40.80777027027028,32.96537209302329,32.79496467565835,4.089447901849212,-0.1704074173649417,0.16,0.13903743315508021,0.21264367816091953,0.22988505747126436,-0.02096256684491979,0.017241379310344834,2.0,4.0,5.0,2.0,2.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Model-Agnostic Interpretability,Interpretability,20,1.0,165.0,161.0,162.0,162.0,-4.0,0.0,12.585606060606064,12.989578059071732,13.531726114649683,13.531726114649683,0.4039719984656678,0.0,34.21840909090909,33.202187060478224,26.010328025477747,26.010328025477747,-1.0162220304308676,0.0,0.20481927710843373,0.1962025316455696,0.2125,0.2125,-0.008616745462864117,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Synthetic Data Generation,Artificial Intelligence,20,1.0,184.0,184.0,155.0,148.0,0.0,-7.0,15.27789855072464,15.085507246376814,13.909137931034483,13.094605839416058,-0.1923913043478258,-0.8145320916184247,21.941497584541082,23.32084541062804,21.16715517241383,25.58205474452558,1.3793478260869563,4.41489957211175,0.2185792349726776,0.21739130434782608,0.2671232876712329,0.24817518248175183,-0.0011879306248515076,-0.018948105189481063,6.0,5.0,3.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Self-Supervised Learning,Machine Learning,20,1.0,182.0,178.0,170.0,170.0,-4.0,0.0,10.699208791208793,10.510426966292137,14.186786427145712,14.04546906187625,-0.1887818249166564,-0.1413173652694617,50.77079120879125,51.411820224719094,26.39991350632073,27.413087159015333,0.6410290159278418,1.0131736526946042,0.08695652173913043,0.10989010989010989,0.19653179190751446,0.19653179190751446,0.022933588150979456,0.0,3.0,5.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Knowledge Graphs in AI,Artificial Intelligence,20,1.0,164.0,155.0,168.0,175.0,-9.0,7.0,12.969745341614907,11.288888888888891,11.677485029940122,12.958401253918495,-1.6808564527260152,1.2809162239783731,30.751885093167715,35.089230769230795,34.221303546752665,30.331269592476502,4.33734567606308,-3.890033954276163,0.2484076433121019,0.26174496644295303,0.24096385542168675,0.25146198830409355,0.01333732313085112,0.010498132882406808,3.0,2.0,3.0,2.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Transfer Learning,Machine Learning,20,1.0,169.0,166.0,176.0,175.0,-3.0,-1.0,9.72917073170732,8.941817610062895,14.000051169590645,14.414086257309943,-0.7873531216444256,0.41403508771929864,54.51948780487808,59.273858490566056,32.76042763157898,29.792006578947365,4.754370685687974,-2.968421052631612,0.08284023668639054,0.07738095238095238,0.1569767441860465,0.1569767441860465,-0.005459284305438156,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,3.0,5.0,4.0,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Reinforcement Learning in Practice,Reinforcement Learning,20,1.0,166.0,166.0,169.0,174.0,0.0,5.0,11.707443037974688,11.707443037974688,13.297714285714285,11.722673410404624,0.0,-1.5750408753096607,39.26762025316458,39.26762025316458,29.647285714285744,36.694568882466314,0.0,7.04728316818057,0.189873417721519,0.189873417721519,0.28313253012048195,0.2573099415204678,0.0,-0.02582258860001413,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,11.0,5.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Visualization of Activation Maps,Interpretability,20,1.0,179.0,190.0,174.0,166.0,11.0,-8.0,12.885454545454547,11.474390715667312,14.690109649122807,15.565582298136647,-1.4110638297872349,0.8754726490138403,31.340015408320482,43.237727272727284,27.81305921052632,19.3099883540373,11.897711864406801,-8.503070856489018,0.17613636363636365,0.12234042553191489,0.17045454545454544,0.2,-0.05379593810444876,0.02954545454545457,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Interactive Machine Learning,Human-Computer Interaction,20,1.0,183.0,184.0,168.0,168.0,1.0,0.0,12.374322404371586,12.567765027322405,14.350321285140563,14.350321285140563,0.19344262295081904,0.0,38.93918852459018,37.552303278688555,25.029551539491337,25.029551539491337,-1.3868852459016239,0.0,0.14754098360655737,0.15846994535519127,0.22093023255813954,0.2222222222222222,0.010928961748633892,0.0012919896640826711,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Role of Regularization in Deep Learning,Machine Learning,20,1.0,167.0,167.0,169.0,177.0,0.0,8.0,15.374004491017967,15.585980538922158,14.341831325301207,14.538772727272729,0.21197604790419078,0.19694140197152166,22.019330089820386,20.49956961077848,21.805277108433756,22.17440909090911,-1.5197604790419064,0.36913198247535206,0.21341463414634146,0.22560975609756098,0.25308641975308643,0.22413793103448276,0.012195121951219523,-0.02894848871860367,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Multi-task Learning,Machine Learning,20,1.0,184.0,182.0,177.0,179.0,-2.0,2.0,12.007246376811597,11.282725274725276,13.491212121212126,14.499859550561798,-0.7245211020863209,1.008647429349672,45.39041062801934,46.58727472527477,33.1679292929293,30.735519662921348,1.1968640972554283,-2.432409630007953,0.0913978494623656,0.10326086956521739,0.1340782122905028,0.14917127071823205,0.011863020102851798,0.015093058427729261,6.0,4.0,1.0,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Cross-Validation Techniques,Statistics,20,1.0,176.0,176.0,172.0,171.0,0.0,-1.0,12.393974025974025,12.461402597402596,11.488208714362564,12.103666666666669,0.06742857142857162,0.615457952304105,34.53984415584418,34.05641558441559,40.06221086605703,38.20800000000003,-0.48342857142858975,-1.8542108660570022,0.1793478260869565,0.1793478260869565,0.1404494382022472,0.14124293785310735,0.0,0.0007934996508601466,6.0,6.0,7.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Active Learning Frameworks,Machine Learning,20,1.0,186.0,186.0,172.0,170.0,0.0,-2.0,13.931741935483874,13.931741935483874,13.184611171960572,13.443787878787877,0.0,0.2591767068273043,28.307612903225817,28.307612903225817,27.414112814895987,28.065681818181844,0.0,0.6515690032858572,0.16393442622950818,0.16393442622950818,0.16766467065868262,0.20958083832335328,0.0,0.041916167664670656,4.0,4.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Explainable AI in Healthcare,AI Applications,20,1.0,167.0,166.0,162.0,166.0,-1.0,4.0,12.61521556886228,13.639477911646583,14.057840764331214,13.887287784679089,1.0242623427843043,-0.17055297965212546,34.36234431137726,30.12593708166,22.238353503184754,27.35976535541755,-4.236407229717258,5.1214118522327965,0.2619047619047619,0.2976190476190476,0.25477707006369427,0.24074074074074073,0.0357142857142857,-0.014036329322953539,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Noisy Input Data Handling,Machine Learning,20,1.0,177.0,177.0,158.0,163.0,0.0,5.0,11.429166666666667,11.175,13.476722488038284,14.07039627039627,-0.25416666666666643,0.5936737823579854,39.39256355932207,40.175833333333344,23.05296650717702,19.444300699300726,0.7832697740112735,-3.6086658078762923,0.14619883040935672,0.1746987951807229,0.21052631578947367,0.225,0.028499964771366182,0.014473684210526333,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,11.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
